250 hz,Unnamed: 1,500 hz,Unnamed: 3,1k hz,Unnamed: 5,2k hz,Unnamed: 7,4k hz,Unnamed: 9,8k hz,Unnamed: 11
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
6.197916666666652,54.954861111110986,6.611111111111096,61.56597222222208,4.648437499999989,72.82552083333316,6.232349537037023,94.20833333333312,5.2682291666666545,104.22829861111087,4.648437499999989,89.76649305555534
6.197916666666652,54.54166666666654,6.611111111111096,61.15277777777764,6.197916666666652,80.88281249999982,6.197916666666652,93.69184027777756,5.2682291666666545,103.09201388888864,4.9583333333333215,104.58984374999976
6.197916666666652,54.12847222222209,6.611111111111096,60.739583333333194,6.197916666666652,80.46961805555537,6.197916666666652,93.27864583333312,5.371527777777765,102.78211805555532,4.855034722222211,104.22829861111087
6.197916666666652,53.71527777777765,6.611111111111096,60.32638888888875,6.197916666666652,80.05642361111093,6.197916666666652,92.86545138888867,5.2682291666666545,101.85243055555532,5.061631944444433,105.26128472222197
6.197916666666652,53.30208333333321,6.611111111111096,59.91319444444431,6.197916666666652,79.64322916666649,6.197916666666652,92.45225694444423,5.2682291666666545,101.43923611111087,5.164930555555544,89.97309027777757
6.197916666666652,52.888888888888765,6.611111111111096,59.60329861111097,6.197916666666652,79.23003472222204,6.197916666666652,92.03906249999979,5.2682291666666545,101.02604166666643,5.2682291666666545,119.61979166666639
6.197916666666652,52.47569444444432,6.645543981481466,57.29629629629616,6.197916666666652,78.8168402777776,6.197916666666652,91.62586805555534,5.2682291666666545,100.61284722222199,5.2682291666666545,119.20659722222194
6.197916666666652,52.06249999999988,6.817708333333318,62.80555555555541,6.197916666666652,78.40364583333316,6.197916666666652,91.2126736111109,5.2682291666666545,100.19965277777754,5.2682291666666545,118.7934027777775
6.197916666666652,51.649305555555436,6.817708333333318,62.392361111110965,6.197916666666652,77.9904513888887,6.197916666666652,90.79947916666646,5.2682291666666545,99.7864583333331,5.2682291666666545,118.38020833333306
6.197916666666652,51.23611111111099,6.817708333333318,61.97916666666652,6.197916666666652,77.57725694444426,6.197916666666652,90.48958333333313,5.2682291666666545,99.37326388888866,5.2682291666666545,117.96701388888862
6.197916666666652,50.82291666666655,7.024305555555539,61.56597222222208,6.197916666666652,77.16406249999982,6.232349537037023,87.59722222222202,5.2682291666666545,98.96006944444422,5.2682291666666545,117.55381944444417
6.197916666666652,50.40972222222211,7.024305555555539,61.15277777777764,6.197916666666652,76.75086805555537,6.094618055555541,87.28732638888869,5.2682291666666545,98.54687499999977,5.2682291666666545,117.14062499999973
6.197916666666652,50.048177083333215,7.024305555555539,60.739583333333194,6.197916666666652,76.33767361111093,6.404513888888874,96.06770833333312,5.2682291666666545,98.13368055555533,5.2682291666666545,116.72743055555529
6.404513888888874,55.36805555555543,7.024305555555539,60.32638888888875,6.197916666666652,75.92447916666649,6.404513888888874,95.65451388888867,5.2682291666666545,97.72048611111089,5.2682291666666545,116.31423611111084
6.404513888888874,49.583333333333215,7.024305555555539,59.91319444444431,6.197916666666652,75.51128472222204,6.404513888888874,95.24131944444423,5.2682291666666545,97.30729166666644,5.2682291666666545,115.9010416666664
6.404513888888874,49.17013888888877,7.024305555555539,59.499999999999865,6.197916666666652,75.0980902777776,6.404513888888874,94.82812499999979,5.2682291666666545,96.894097222222,5.2682291666666545,115.48784722222196
6.404513888888874,48.75694444444433,7.024305555555539,57.434027777777644,6.197916666666652,74.73654513888872,6.438946759259244,88.21701388888869,5.2682291666666545,96.48090277777756,5.2682291666666545,115.07465277777752
6.404513888888874,48.343749999999886,7.024305555555539,57.124131944444315,6.197916666666652,73.34201388888872,6.438946759259244,86.97743055555536,5.2682291666666545,96.06770833333312,5.2682291666666545,114.66145833333307
6.645543981481466,55.78124999999987,7.230902777777761,62.80555555555541,6.197916666666652,72.92881944444427,6.3012152777777635,86.66753472222202,5.371527777777765,95.55121527777756,5.2682291666666545,114.24826388888863
6.645543981481466,54.954861111110986,7.230902777777761,62.392361111110965,6.197916666666652,72.56727430555539,6.645543981481466,96.894097222222,5.371527777777765,95.13802083333312,5.2682291666666545,113.83506944444419
6.611111111111096,54.43836805555543,7.230902777777761,61.97916666666652,6.094618055555541,72.10243055555539,6.611111111111096,96.37760416666644,5.371527777777765,94.72482638888867,5.2682291666666545,113.42187499999973
6.611111111111096,54.025173611110986,7.437499999999983,61.56597222222208,6.094618055555541,71.68923611111094,6.645543981481466,94.41493055555533,5.371527777777765,94.31163194444423,5.371527777777765,112.90538194444419
6.611111111111096,53.61197916666654,7.437499999999983,61.15277777777764,6.094618055555541,71.2760416666665,6.611111111111096,93.89843749999979,5.371527777777765,93.89843749999979,5.371527777777765,112.49218749999974
6.611111111111096,53.1987847222221,7.437499999999983,60.739583333333194,6.094618055555541,70.86284722222206,6.611111111111096,93.48524305555534,5.371527777777765,93.48524305555534,5.371527777777765,112.0789930555553
6.611111111111096,52.78559027777766,7.437499999999983,60.32638888888875,6.094618055555541,70.55295138888873,6.611111111111096,93.0720486111109,5.371527777777765,93.0720486111109,5.371527777777765,111.66579861111086
6.611111111111096,52.372395833333215,7.437499999999983,59.91319444444431,6.094618055555541,69.00347222222206,6.611111111111096,92.65885416666646,5.371527777777765,92.65885416666646,5.371527777777765,111.25260416666642
6.611111111111096,51.959201388888765,7.437499999999983,59.499999999999865,6.094618055555541,68.59027777777762,6.611111111111096,92.24565972222202,5.371527777777765,92.24565972222202,5.371527777777765,110.83940972222196
6.611111111111096,51.54600694444432,7.437499999999983,57.434027777777644,6.094618055555541,68.17708333333317,6.611111111111096,91.83246527777756,5.371527777777765,91.83246527777756,5.371527777777765,110.42621527777752
6.611111111111096,51.13281249999988,7.437499999999983,57.124131944444315,6.094618055555541,67.76388888888873,6.611111111111096,91.41927083333312,5.371527777777765,91.41927083333312,5.371527777777765,110.01302083333307
6.611111111111096,50.719618055555436,7.644097222222205,62.80555555555541,6.094618055555541,67.35069444444429,6.611111111111096,91.00607638888867,5.371527777777765,91.00607638888867,5.371527777777765,109.59982638888863
6.611111111111096,50.30642361111099,7.644097222222205,62.392361111110965,6.094618055555541,66.93749999999984,6.611111111111096,90.59288194444423,5.371527777777765,90.59288194444423,5.371527777777765,109.18663194444419
6.611111111111096,49.89322916666655,7.644097222222205,61.97916666666652,6.094618055555541,66.5243055555554,6.611111111111096,90.2829861111109,5.371527777777765,90.23133680555534,5.371527777777765,108.77343749999974
6.645543981481466,47.93055555555544,7.850694444444426,61.56597222222208,6.094618055555541,66.11111111111096,6.611111111111096,87.59722222222202,5.371527777777765,87.9587673611109,5.371527777777765,108.3602430555553
